run_id,timestamp,step_name,stage,duration,status,error_type,error_message,failure_type,line_number,file_path,matched_line,exit_code,python_version
run_0365,2026-08-27T12:44:21.5517895Z,Check App Syntax,build,0.026,failure,SyntaxError,f-string expression part cannot include a backslash,syntax_error,1,<string>,SyntaxError: f-string expression part cannot include a backslash,1,3.11.16
run_0366,2026-08-27T12:49:51.6333643Z,Check App Syntax,build,0.024,failure,SyntaxError,f-string: expecting '}',syntax_error,1,<string>,SyntaxError: f-string: expecting '}',1,3.11.16
run_0367,2026-08-27T12:50:17.6161821Z,Check App Syntax,build,0.023,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0368,2026-08-27T12:50:38.2733636Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax. Perhaps you forgot a comma?,syntax_error,1,<string>,SyntaxError: invalid syntax. Perhaps you forgot a comma?,1,3.11.16
run_0369,2026-08-27T12:51:00.6073991Z,Check App Syntax,build,0.024,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0370,2026-08-27T12:51:32.8442063Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax. Perhaps you forgot a comma?,syntax_error,1,<string>,SyntaxError: invalid syntax. Perhaps you forgot a comma?,1,3.11.16
run_0371,2026-08-27T12:51:54.5844262Z,Check App Syntax,build,0.016,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0372,2026-08-27T12:52:28.6983948Z,Check App Syntax,build,0.025,failure,IndentationError,expected an indented block after function definition on line 1,syntax_error,1,<string>,IndentationError: expected an indented block after function definition on line 1,1,3.11.16
run_0373,2026-08-27T12:52:55.6037342Z,Check App Syntax,build,0.025,failure,IndentationError,unindent does not match any outer indentation level,syntax_error,1,<string>,IndentationError: unindent does not match any outer indentation level,1,3.11.16
run_0374,2026-08-27T12:53:16.0384772Z,Check App Syntax,build,0.025,failure,IndentationError,unindent does not match any outer indentation level,syntax_error,1,<string>,IndentationError: unindent does not match any outer indentation level,1,3.11.16
run_0375,2026-08-27T12:53:38.6671299Z,Check App Syntax,build,0.025,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0376,2026-08-27T12:54:05.8908777Z,Check App Syntax,build,0.017,failure,SyntaxError,'return' outside function,syntax_error,1,<string>,SyntaxError: 'return' outside function,1,3.11.16
run_0377,2026-08-27T12:54:38.3791846Z,Check App Syntax,build,0.025,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0378,2026-08-27T12:55:01.4410653Z,Check App Syntax,build,0.024,failure,TabError,inconsistent use of tabs and spaces in indentation,syntax_error,1,<string>,TabError: inconsistent use of tabs and spaces in indentation,1,3.11.16
run_0379,2026-08-27T13:11:14.8431992Z,Check App Syntax,build,0.024,failure,TabError,inconsistent use of tabs and spaces in indentation,syntax_error,1,<string>,TabError: inconsistent use of tabs and spaces in indentation,1,3.11.16
run_0380,2026-08-27T13:11:47.4785312Z,Check App Syntax,build,0.026,failure,TabError,inconsistent use of tabs and spaces in indentation,syntax_error,1,<string>,TabError: inconsistent use of tabs and spaces in indentation,1,3.11.16
run_0381,2026-08-27T13:12:14.2168387Z,Check App Syntax,build,0.026,failure,SyntaxError,Missing parentheses in call to 'print'. Did you mean print(...)?,syntax_error,1,<string>,SyntaxError: Missing parentheses in call to 'print'. Did you mean print(...)?,1,3.11.16
run_0382,2026-08-27T13:12:41.5374052Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0383,2026-08-27T13:13:08.2667778Z,Check App Syntax,build,0.021,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0384,2026-08-27T13:13:29.8356459Z,Check App Syntax,build,0.021,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0385,2026-08-27T13:14:03.6559823Z,Check App Syntax,build,0.017,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0386,2026-08-27T13:14:38.1864409Z,Check App Syntax,build,0.02,failure,SyntaxError,'yield' outside function,syntax_error,1,<string>,SyntaxError: 'yield' outside function,1,3.11.16
run_0387,2026-08-27T13:15:05.0429502Z,Check App Syntax,build,0.024,failure,SyntaxError,'await' outside function,syntax_error,1,<string>,SyntaxError: 'await' outside function,1,3.11.16
run_0388,2026-08-27T13:15:32.5058988Z,Check App Syntax,build,0.024,failure,IndentationError,expected an indented block after function definition on line 1,syntax_error,1,<string>,IndentationError: expected an indented block after function definition on line 1,1,3.11.16
run_0389,2026-08-27T13:15:52.9069492Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0390,2026-08-27T13:16:20.2559507Z,Check App Syntax,build,0.026,failure,SyntaxError,'continue' not properly in loop,syntax_error,1,<string>,SyntaxError: 'continue' not properly in loop,1,3.11.16
run_0391,2026-08-27T13:16:48.2126717Z,Check App Syntax,build,0.021,failure,SyntaxError,'break' outside loop,syntax_error,1,<string>,SyntaxError: 'break' outside loop,1,3.11.16
run_0392,2026-08-27T13:17:16.0109642Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0393,2026-08-27T13:17:44.0937964Z,Check App Syntax,build,0.024,failure,SyntaxError,cannot use assignment expressions with expression,syntax_error,1,<string>,SyntaxError: cannot use assignment expressions with expression,1,3.11.16
run_0394,2026-08-27T13:18:03.5550308Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0395,2026-08-27T13:18:25.6649241Z,Check App Syntax,build,0.027,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0396,2026-08-27T13:18:46.2358583Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0397,2026-08-27T13:19:13.6633666Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0398,2026-08-27T13:19:35.0409162Z,Check App Syntax,build,0.021,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0399,2026-08-27T13:20:02.2619337Z,Check App Syntax,build,0.026,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0400,2026-08-27T13:20:22.4469508Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0401,2026-08-27T13:20:44.1635219Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0402,2026-08-27T13:21:11.3592607Z,Check App Syntax,build,0.018,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0403,2026-08-27T13:21:31.7399446Z,Check App Syntax,build,0.026,failure,SyntaxError,leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers,syntax_error,1,<string>,SyntaxError: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers,1,3.11.16
run_0404,2026-08-27T13:21:52.5161008Z,Check App Syntax,build,0.026,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0405,2026-08-27T13:22:19.3640418Z,Check App Syntax,build,0.025,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0406,2026-08-27T13:22:46.3533681Z,Check App Syntax,build,0.024,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0407,2026-08-27T13:23:07.2042309Z,Check App Syntax,build,0.025,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0408,2026-08-27T13:23:28.4011384Z,Check App Syntax,build,0.026,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0409,2026-08-27T13:23:55.5574597Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0410,2026-08-27T13:24:22.4295395Z,Check App Syntax,build,0.028,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0411,2026-08-27T13:24:44.4160024Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0412,2026-08-27T13:25:12.4043890Z,Check App Syntax,build,0.023,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0413,2026-08-27T13:25:33.0329170Z,Check App Syntax,build,0.021,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0414,2026-08-27T13:25:52.7441630Z,Check App Syntax,build,0.024,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
run_0415,2026-08-27T13:26:27.2897996Z,Check App Syntax,build,0.023,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0416,2026-08-27T13:26:54.3237818Z,Check App Syntax,build,0.025,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0417,2026-08-27T13:27:16.8557974Z,Check App Syntax,build,0.021,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0418,2026-08-27T13:27:58.5012212Z,Check App Syntax,build,0.026,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0419,2026-08-27T13:28:24.4285139Z,Check App Syntax,build,0.026,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0420,2026-08-27T13:28:45.8916285Z,Check App Syntax,build,0.025,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0421,2026-08-27T13:29:18.9729373Z,Check App Syntax,build,0.024,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0422,2026-08-27T13:29:45.9713917Z,Check App Syntax,build,0.017,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0423,2026-08-27T13:30:14.9201227Z,Check App Syntax,build,0.027,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0424,2026-08-27T13:30:41.0079122Z,Check App Syntax,build,0.016,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0425,2026-08-27T13:31:10.1757846Z,Check App Syntax,build,0.019,failure,SyntaxError,'{' was never closed,syntax_error,1,<string>,SyntaxError: '{' was never closed,1,3.11.16
run_0426,2026-08-27T13:31:37.1559164Z,Check App Syntax,build,0.02,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0427,2026-08-27T13:32:05.4596290Z,Check App Syntax,build,0.028,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0428,2026-08-27T13:32:32.1792343Z,Check App Syntax,build,0.026,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0429,2026-08-27T13:32:54.4900990Z,Check App Syntax,build,0.024,failure,SyntaxError,'{' was never closed,syntax_error,1,<string>,SyntaxError: '{' was never closed,1,3.11.16
run_0430,2026-08-27T13:33:20.5053914Z,Check App Syntax,build,0.02,failure,SyntaxError,expected '(',syntax_error,1,<string>,SyntaxError: expected '(',1,3.11.16
run_0431,2026-08-27T13:33:41.8257770Z,Check App Syntax,build,0.026,failure,SyntaxError,arguments cannot follow var-keyword argument,syntax_error,1,<string>,SyntaxError: arguments cannot follow var-keyword argument,1,3.11.16
run_0432,2026-08-27T13:34:01.8247233Z,Check App Syntax,build,0.025,failure,IndentationError,expected an indented block after class definition on line 1,syntax_error,1,<string>,IndentationError: expected an indented block after class definition on line 1,1,3.11.16
run_0433,2026-08-27T13:34:22.2502661Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0434,2026-08-27T13:34:43.6065250Z,Check App Syntax,build,0.024,failure,SyntaxError,'return' outside function,syntax_error,1,<string>,SyntaxError: 'return' outside function,1,3.11.16
run_0435,2026-08-27T13:35:05.3300306Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0436,2026-08-27T13:35:32.3048046Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0437,2026-08-27T13:35:52.7773824Z,Check App Syntax,build,0.023,failure,IndentationError,expected an indented block after 'if' statement on line 4,syntax_error,1,<string>,IndentationError: expected an indented block after 'if' statement on line 4,1,3.11.16
run_0438,2026-08-27T13:36:14.1984962Z,Check App Syntax,build,0.02,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0439,2026-08-27T13:36:41.4423857Z,Check App Syntax,build,0.02,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0440,2026-08-27T13:37:03.2019062Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0441,2026-08-27T13:37:24.1282537Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0442,2026-08-27T13:37:50.4418093Z,Check App Syntax,build,0.017,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0443,2026-08-27T13:38:12.7529278Z,Check App Syntax,build,0.024,failure,SyntaxError,expected 'except' or 'finally' block,syntax_error,1,<string>,SyntaxError: expected 'except' or 'finally' block,1,3.11.16
run_0444,2026-08-27T13:38:39.8513303Z,Check App Syntax,build,0.027,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0445,2026-08-27T13:39:01.0736934Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0446,2026-08-27T13:39:28.1008596Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0447,2026-08-27T13:39:49.3504068Z,Check App Syntax,build,0.021,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0448,2026-08-27T13:40:16.2231599Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0449,2026-08-27T13:40:37.5918195Z,Check App Syntax,build,0.017,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0450,2026-08-27T13:41:05.3113777Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0451,2026-08-27T13:41:27.1316446Z,Check App Syntax,build,0.023,failure,SyntaxError,cannot assign to function call here. Maybe you meant '==' instead of '='?,syntax_error,1,<string>,SyntaxError: cannot assign to function call here. Maybe you meant '==' instead of '='?,1,3.11.16
run_0452,2026-08-27T13:41:53.8479482Z,Check App Syntax,build,0.021,failure,SyntaxError,cannot use assignment expressions with expression,syntax_error,1,<string>,SyntaxError: cannot use assignment expressions with expression,1,3.11.16
run_0453,2026-08-27T13:42:20.6530258Z,Check App Syntax,build,0.024,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0454,2026-08-27T13:42:41.3412415Z,Check App Syntax,build,0.02,failure,SyntaxError,cannot assign to literal here. Maybe you meant '==' instead of '='?,syntax_error,1,<string>,SyntaxError: cannot assign to literal here. Maybe you meant '==' instead of '='?,1,3.11.16
run_0455,2026-08-27T13:43:02.9886687Z,Check App Syntax,build,0.024,failure,SyntaxError,cannot delete literal,syntax_error,1,<string>,SyntaxError: cannot delete literal,1,3.11.16
run_0456,2026-08-27T13:43:23.7817808Z,Check App Syntax,build,0.026,failure,SyntaxError,cannot assign to function call here. Maybe you meant '==' instead of '='?,syntax_error,1,<string>,SyntaxError: cannot assign to function call here. Maybe you meant '==' instead of '='?,1,3.11.16
run_0457,2026-08-27T13:43:57.2504134Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0458,2026-08-27T13:44:17.8439338Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0459,2026-08-27T13:44:39.3972956Z,Check App Syntax,build,0.024,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0460,2026-08-27T13:44:59.5641826Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0461,2026-08-27T13:45:20.6407960Z,Check App Syntax,build,0.027,failure,SyntaxError,Invalid star expression,syntax_error,1,<string>,SyntaxError: Invalid star expression,1,3.11.16
run_0462,2026-08-27T13:45:48.9629909Z,Check App Syntax,build,0.02,failure,SyntaxError,unterminated string literal (detected at line 4),syntax_error,1,<string>,SyntaxError: unterminated string literal (detected at line 4),1,3.11.16
run_0463,2026-08-27T13:46:16.9544983Z,Check App Syntax,build,0.024,failure,SyntaxError,unterminated string literal (detected at line 4),syntax_error,1,<string>,SyntaxError: unterminated string literal (detected at line 4),1,3.11.16
run_0464,2026-08-27T13:46:44.0874465Z,Check App Syntax,build,0.024,failure,SyntaxError,unterminated triple-quoted string literal (detected at line 5),syntax_error,1,<string>,SyntaxError: unterminated triple-quoted string literal (detected at line 5),1,3.11.16
run_0465,2026-08-27T13:47:11.0317834Z,Check App Syntax,build,0.025,failure,SyntaxError,f-string: empty expression not allowed,syntax_error,1,<string>,SyntaxError: f-string: empty expression not allowed,1,3.11.16
run_0466,2026-08-27T13:47:38.9089227Z,Check App Syntax,build,0.024,failure,SyntaxError,f-string expression part cannot include a backslash,syntax_error,1,<string>,SyntaxError: f-string expression part cannot include a backslash,1,3.11.16
run_0467,2026-08-27T13:48:06.4025020Z,Check App Syntax,build,0.026,failure,SyntaxError,f-string: expecting '}',syntax_error,1,<string>,SyntaxError: f-string: expecting '}',1,3.11.16
run_0468,2026-08-27T13:48:26.9293928Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0469,2026-08-27T13:48:48.6544856Z,Check App Syntax,build,0.016,failure,SyntaxError,invalid syntax. Perhaps you forgot a comma?,syntax_error,1,<string>,SyntaxError: invalid syntax. Perhaps you forgot a comma?,1,3.11.16
run_0470,2026-08-27T13:49:21.7639219Z,Check App Syntax,build,0.027,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0471,2026-08-27T13:49:56.1748492Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax. Perhaps you forgot a comma?,syntax_error,1,<string>,SyntaxError: invalid syntax. Perhaps you forgot a comma?,1,3.11.16
run_0472,2026-08-27T13:50:16.7584803Z,Check App Syntax,build,0.026,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0473,2026-08-27T13:50:46.1580175Z,Check App Syntax,build,0.026,failure,IndentationError,expected an indented block after function definition on line 1,syntax_error,1,<string>,IndentationError: expected an indented block after function definition on line 1,1,3.11.16
run_0474,2026-08-27T13:51:08.5956798Z,Check App Syntax,build,0.024,failure,IndentationError,unindent does not match any outer indentation level,syntax_error,1,<string>,IndentationError: unindent does not match any outer indentation level,1,3.11.16
run_0475,2026-08-27T13:51:41.7555108Z,Check App Syntax,build,0.02,failure,IndentationError,unindent does not match any outer indentation level,syntax_error,1,<string>,IndentationError: unindent does not match any outer indentation level,1,3.11.16
run_0476,2026-08-27T13:57:03.6704776Z,Check App Syntax,build,0.027,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0477,2026-08-27T13:57:25.1162201Z,Check App Syntax,build,0.023,failure,SyntaxError,'return' outside function,syntax_error,1,<string>,SyntaxError: 'return' outside function,1,3.11.16
run_0478,2026-08-27T13:57:53.3918562Z,Check App Syntax,build,0.024,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0479,2026-08-27T13:58:19.7661504Z,Check App Syntax,build,0.021,failure,TabError,inconsistent use of tabs and spaces in indentation,syntax_error,1,<string>,TabError: inconsistent use of tabs and spaces in indentation,1,3.11.16
run_0480,2026-08-27T13:58:46.0559616Z,Check App Syntax,build,0.025,failure,TabError,inconsistent use of tabs and spaces in indentation,syntax_error,1,<string>,TabError: inconsistent use of tabs and spaces in indentation,1,3.11.16
run_0481,2026-08-27T13:59:15.6508245Z,Check App Syntax,build,0.024,failure,TabError,inconsistent use of tabs and spaces in indentation,syntax_error,1,<string>,TabError: inconsistent use of tabs and spaces in indentation,1,3.11.16
run_0482,2026-08-27T13:59:41.7915360Z,Check App Syntax,build,0.024,failure,SyntaxError,Missing parentheses in call to 'print'. Did you mean print(...)?,syntax_error,1,<string>,SyntaxError: Missing parentheses in call to 'print'. Did you mean print(...)?,1,3.11.16
run_0483,2026-08-27T14:00:10.3399700Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0484,2026-08-27T14:00:38.6508721Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0485,2026-08-27T14:01:06.2908234Z,Check App Syntax,build,0.027,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0486,2026-08-27T14:01:28.4545081Z,Check App Syntax,build,0.023,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0487,2026-08-27T14:01:57.6172997Z,Check App Syntax,build,0.026,failure,SyntaxError,'yield' outside function,syntax_error,1,<string>,SyntaxError: 'yield' outside function,1,3.11.16
run_0488,2026-08-27T14:02:23.6962888Z,Check App Syntax,build,0.02,failure,SyntaxError,'await' outside function,syntax_error,1,<string>,SyntaxError: 'await' outside function,1,3.11.16
run_0489,2026-08-27T14:02:51.8846451Z,Check App Syntax,build,0.024,failure,IndentationError,expected an indented block after function definition on line 1,syntax_error,1,<string>,IndentationError: expected an indented block after function definition on line 1,1,3.11.16
run_0490,2026-08-27T14:03:18.2180462Z,Check App Syntax,build,0.027,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0491,2026-08-27T14:03:46.9725173Z,Check App Syntax,build,0.019,failure,SyntaxError,'continue' not properly in loop,syntax_error,1,<string>,SyntaxError: 'continue' not properly in loop,1,3.11.16
run_0492,2026-08-27T14:04:12.7545428Z,Check App Syntax,build,0.024,failure,SyntaxError,'break' outside loop,syntax_error,1,<string>,SyntaxError: 'break' outside loop,1,3.11.16
run_0493,2026-08-27T14:04:40.3320913Z,Check App Syntax,build,0.02,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0494,2026-08-27T14:05:09.0595604Z,Check App Syntax,build,0.021,failure,SyntaxError,cannot use assignment expressions with expression,syntax_error,1,<string>,SyntaxError: cannot use assignment expressions with expression,1,3.11.16
run_0495,2026-08-27T14:05:30.4742974Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0496,2026-08-27T14:05:56.3666491Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0497,2026-08-27T14:06:28.9149563Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0498,2026-08-27T14:06:51.4563563Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0499,2026-08-27T14:07:18.1434834Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0500,2026-08-27T14:07:39.8739558Z,Check App Syntax,build,0.026,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
